GeoName,Year,variable,value,pop_i,pop_j,euc_dist,per_cap_per_inc,Tot_emp,per_cap_per_inc_j,Tot_emp_j,Dest_fact,Orig_fact
New Hampshire,8,Nebraska,0,1355064,1925512,28.3155868674607,61399,892389,52893,1329836,28,26
New Hampshire,8,Nevada,453,1355064,3030725,45.2850356573446,61399,892389,49944,1847969,28,27
New Hampshire,8,New Jersey,534,1355064,8891730,4.66521973636439,61399,892389,67801,5549186,28,29
New Hampshire,8,New Mexico,102,1355064,2093754,35.7519377494834,61399,892389,41650,1110785,28,30
New Hampshire,8,New York,1276,1355064,19544098,3.99725992269886,61399,892389,68609,12651360,28,31
New Hampshire,8,North Carolina,1714,1355064,10391358,11.2779926739064,61399,892389,46172,6056769,28,32
New Hampshire,8,North Dakota,60,1355064,760062,29.1354359578784,61399,892389,55643,578315,28,33
New Hampshire,8,Ohio,258,1355064,11680892,11.7150365847112,61399,892389,48728,7065741,28,34
New Hampshire,8,Oklahoma,79,1355064,3943488,27.1669852129439,61399,892389,45806,2310659,28,35
New Hampshire,8,Oregon,230,1355064,4183538,48.9783744641228,61399,892389,51479,2570026,28,36
New Hampshire,8,Pennsylvania,1585,1355064,12809107,6.82783084990734,61399,892389,55996,7765629,28,37
New Hampshire,8,Rhode Island,864,1355064,1059338,1.99071797250507,61399,892389,54377,648015,28,38
New Hampshire,8,South Carolina,1027,1355064,5091702,13.5069436825691,61399,892389,43847,2846388,28,39
New Hampshire,8,South Dakota,0,1355064,879386,28.6627265530665,61399,892389,52592,609555,28,40
New Hampshire,8,Tennessee,246,1355064,6778180,16.7193057105202,61399,892389,47165,4118341,28,41
New Hampshire,8,Texas,786,1355064,28624564,30.3358079157951,61399,892389,51144,17605335,28,42
New Hampshire,8,Utah,31,1355064,3155153,40.3371362620682,61399,892389,46984,2068131,28,43
New Hampshire,8,Vermont,1725,1355064,624802,1.15285567897098,61399,892389,53493,437913,28,44
New Hampshire,8,Virginia,836,1355064,8510920,9.56424652303408,61399,892389,57898,5311110,28,45
New Hampshire,8,Washington,198,1355064,7526793,48.9921441094182,61399,892389,62185,4542520,28,46
New Hampshire,8,West Virginia,0,1355064,1805953,10.3481352819141,61399,892389,41154,897415,28,47
New Hampshire,8,Wisconsin,198,1355064,5809319,18.4593876468519,61399,892389,51611,3720997,28,48
New Hampshire,8,Wyoming,0,1355064,579054,35.9803004413005,61399,892389,60537,404465,28,49
New Hampshire,9,Alabama,379,1360783,4907965,18.7425779288207,63452,904939,44102,2735740,28,1
New Hampshire,9,Arizona,970,1360783,7291843,41.172459059018,63452,904939,45975,3969347,28,2
New Hampshire,9,Arkansas,154,1360783,3020985,22.6362684343066,63452,904939,44582,1673743,28,3
New Hampshire,9,California,1110,1360783,39437610,48.4623000353914,63452,904939,66745,24602061,28,4
New Hampshire,9,Colorado,372,1360783,5758486,34.2920399960035,63452,904939,61159,3949744,28,5
New Hampshire,9,Connecticut,1701,1360783,3566022,2.3626556209252,63452,904939,77273,2331726,28,6
New Hampshire,9,Delaware,106,1360783,976668,6.12119045865972,63452,904939,54323,606694,28,7
New Hampshire,9,District of Columbia,661,1360783,708253,7.24129296521549,63452,904939,83111,923009,28,8
New Hampshire,9,Florida,1182,1360783,21492056,18.5857616723197,63452,904939,52391,12857048,28,9
New Hampshire,9,Georgia,216,1360783,10628020,16.207073139433,63452,904939,48188,6418752,28,10
New Hampshire,9,Idaho,126,1360783,1789060,43.0875355985711,63452,904939,45917,1071664,28,11
New Hampshire,9,Illinois,390,1360783,12667017,17.9889327463056,63452,904939,58786,7962884,28,12
New Hampshire,9,Indiana,524,1360783,6731010,15.1757273498514,63452,904939,48687,4006907,28,13
New Hampshire,9,Iowa,56,1360783,3159596,21.9815683732226,63452,904939,51791,2093635,28,14
New Hampshire,9,Kansas,0,1360783,2912635,27.3025475031018,63452,904939,53439,1945791,28,15
New Hampshire,9,Kentucky,376,1360783,4472345,15.0296671732678,63452,904939,43724,2572457,28,16
New Hampshire,9,Louisiana,391,1360783,4658285,23.999453115981,63452,904939,47363,2745180,28,17
New Hampshire,9,Maine,4524,1360783,1345770,2.89463728426954,63452,904939,50575,856302,28,18
New Hampshire,9,Maryland,927,1360783,6054954,6.97100403352715,63452,904939,64541,3803930,28,19
New Hampshire,9,Massachusetts,18723,1360783,6894883,1.4350732895614,63452,904939,74161,4936751,28,20
New Hampshire,9,Michigan,581,1360783,9984795,13.0461395957705,63452,904939,49238,5772831,28,21
New Hampshire,9,Minnesota,92,1360783,5640053,22.8832467930324,63452,904939,58830,3819497,28,22
New Hampshire,9,Mississippi,0,1360783,2978227,21.135870884299,63452,904939,38887,1617430,28,23
New Hampshire,9,Missouri,0,1360783,6140475,21.5657834823508,63452,904939,48631,3821914,28,24
New Hampshire,9,Montana,278,1360783,1070123,38.2144560918073,63452,904939,49684,695247,28,25
New Hampshire,9,Nebraska,57,1360783,1932571,28.3155868674607,63452,904939,54567,1342465,28,26
New Hampshire,9,Nevada,160,1360783,3090771,45.2850356573446,63452,904939,50985,1902080,28,27
New Hampshire,9,New Jersey,1012,1360783,8891258,4.66521973636439,63452,904939,70399,5635957,28,29
New Hampshire,9,New Mexico,97,1360783,2099634,35.7519377494834,63452,904939,43268,1130618,28,30
New Hampshire,9,New York,3556,1360783,19463131,3.99725992269886,63452,904939,71682,12873579,28,31
New Hampshire,9,North Carolina,269,1360783,10501384,11.2779926739064,63452,904939,47706,6188601,28,32
New Hampshire,9,North Dakota,0,1360783,763724,29.1354359578784,63452,904939,57108,586904,28,33
New Hampshire,9,Ohio,986,1360783,11696507,11.7150365847112,63452,904939,50167,7142330,28,34
New Hampshire,9,Oklahoma,0,1360783,3960676,27.1669852129439,63452,904939,47297,2336794,28,35
New Hampshire,9,Oregon,317,1360783,4216116,48.9783744641228,63452,904939,53212,2619624,28,36
New Hampshire,9,Pennsylvania,1306,1360783,12798883,6.82783084990734,63452,904939,58046,7873779,28,37
New Hampshire,9,Rhode Island,1022,1360783,1058158,1.99071797250507,63452,904939,56426,656527,28,38
New Hampshire,9,South Carolina,413,1360783,5157702,13.5069436825691,63452,904939,45359,2901536,28,39
New Hampshire,9,South Dakota,126,1360783,887127,28.6627265530665,63452,904939,53812,617232,28,40
New Hampshire,9,Tennessee,801,1360783,6830325,16.7193057105202,63452,904939,48676,4205777,28,41
New Hampshire,9,Texas,892,1360783,28986794,30.3358079157951,63452,904939,52829,18024338,28,42
New Hampshire,9,Utah,272,1360783,3203383,40.3371362620682,63452,904939,48978,2127017,28,43
New Hampshire,9,Vermont,2370,1360783,624046,1.15285567897098,63452,904939,55288,441120,28,44
New Hampshire,9,Virginia,890,1360783,8556642,9.56424652303408,63452,904939,59509,5407314,28,45
New Hampshire,9,Washington,582,1360783,7614024,48.9921441094182,63452,904939,64766,4647252,28,46
New Hampshire,9,West Virginia,155,1360783,1795263,10.3481352819141,63452,904939,42242,895190,28,47
New Hampshire,9,Wisconsin,621,1360783,5824581,18.4593876468519,63452,904939,53207,3753460,28,48
New Hampshire,9,Wyoming,0,1360783,580116,35.9803004413005,63452,904939,62044,412765,28,49
New Jersey,1,Alabama,189,8828552,4799642,14.237834845523,53691,5018505,34991,2497933,29,1
New Jersey,1,Arizona,3784,8828552,6473416,37.469675195722,53691,5018505,34968,3239045,29,2
New Jersey,1,Arkansas,57,8828552,2941038,18.5473072475645,53691,5018505,33856,1561948,29,3
New Jersey,1,California,5986,8828552,37636311,45.0458544466622,53691,5018505,46177,19986021,29,4
New Jersey,1,Colorado,2203,8828552,5121900,30.9097958224168,53691,5018505,43568,3204078,29,5
New Jersey,1,Connecticut,1924,8828552,3588632,2.40994525063097,53691,5018505,63793,2206269,29,6
New Jersey,1,Delaware,2100,8828552,907590,1.46278639122621,53691,5018505,43881,530400,29,7
New Jersey,1,District of Columbia,781,8828552,620290,2.68069305169484,53691,5018505,67366,826761,29,8
New Jersey,1,Florida,12907,8828552,19055607,13.9478454395002,53691,5018505,40126,10036634,29,9
New Jersey,1,Georgia,4268,8828552,9803630,11.5743542953215,53691,5018505,36572,5325616,29,10
New Jersey,1,Idaho,256,8828552,1584272,40.2190103544574,53691,5018505,33506,878541,29,11
New Jersey,1,Illinois,3690,8828552,12867783,14.5381233711682,53691,5018505,44139,7376100,29,12
New Jersey,1,Indiana,718,8828552,6517250,11.6181670409346,53691,5018505,37646,3590196,29,13
New Jersey,1,Iowa,332,8828552,3066772,18.9338660420396,53691,5018505,40942,1975960,29,14
New Jersey,1,Kansas,317,8828552,2869677,23.7802523559655,53691,5018505,42709,1819044,29,15
New Jersey,1,Kentucky,102,8828552,4370817,10.9540462233135,53691,5018505,34616,2368202,29,16
New Jersey,1,Louisiana,871,8828552,4576244,19.5827913518295,53691,5018505,38701,2564944,29,17
New Jersey,1,Maine,624,8828552,1328473,7.51523093540266,53691,5018505,39462,794389,29,18
New Jersey,1,Maryland,5335,8828552,5840241,2.40402995875142,53691,5018505,52426,3394831,29,19
New Jersey,1,Massachusetts,4675,8828552,6614218,3.51944469264218,53691,5018505,55296,4175311,29,20
New Jersey,1,Michigan,1889,8828552,9883053,10.4933306283908,53691,5018505,37506,5165348,29,21
New Jersey,1,Minnesota,1261,8828552,5346620,20.5829769798559,53691,5018505,45345,3469201,29,22
New Jersey,1,Mississippi,510,8828552,2979147,16.7448036109055,53691,5018505,32155,1509941,29,23
New Jersey,1,Missouri,583,8828552,6011182,17.9090225579451,53691,5018505,38334,3506571,29,24
New Jersey,1,Montana,49,8828552,997518,35.6484806466269,53691,5018505,38172,623175,29,25
New Jersey,1,Nebraska,312,8828552,1840914,25.1858398866439,53691,5018505,45420,1232457,29,26
New Jersey,1,Nevada,899,8828552,2713114,42.00260185796,53691,5018505,38546,1501839,29,27
New Jersey,1,New Hampshire,499,8828552,1320444,4.66521973636439,53691,5018505,48915,818789,29,28
New Jersey,1,New Mexico,355,8828552,2080707,31.9713113549949,53691,5018505,34998,1064267,29,30
New Jersey,1,New York,40815,8828552,19499921,2.88531914481952,53691,5018505,51494,11294064,29,31
New Jersey,1,North Carolina,2482,8828552,9658913,6.61979324510695,53691,5018505,36759,5292814,29,32
New Jersey,1,North Dakota,61,8828552,685526,26.8107344798487,53691,5018505,47966,529779,29,33
New Jersey,1,Ohio,1121,8828552,11545735,8.12998575245304,53691,5018505,39063,6521658,29,34
New Jersey,1,Oklahoma,773,8828552,3788824,23.3061686679127,53691,5018505,39033,2158874,29,35
New Jersey,1,Oregon,360,8828552,3872672,46.0476849193374,53691,5018505,37812,2201553,29,36
New Jersey,1,Pennsylvania,19733,8828552,12747052,3.21362451920435,53691,5018505,44201,7217098,29,37
New Jersey,1,Rhode Island,463,8828552,1053829,3.42302846394961,53691,5018505,44663,591692,29,38
New Jersey,1,South Carolina,1586,8828552,4672655,8.8472433800868,53691,5018505,34068,2427409,29,39
New Jersey,1,South Dakota,0,8828552,823740,25.9208008374995,53691,5018505,44604,566480,29,40
New Jersey,1,Tennessee,1412,8828552,6400298,12.4632022880566,53691,5018505,37610,3589041,29,41
New Jersey,1,Texas,3801,8828552,25645504,26.1789862456626,53691,5018505,41245,14681432,29,42
New Jersey,1,Utah,256,8828552,2814797,37.0274429094248,53691,5018505,34193,1664426,29,43
New Jersey,1,Vermont,0,8828552,627197,4.37383265995423,53691,5018505,43774,416949,29,44
New Jersey,1,Virginia,4458,8828552,8102437,4.9966365627338,53691,5018505,47764,4802678,29,45
New Jersey,1,Washington,2454,8828552,6827479,46.3312225026336,53691,5018505,44670,3814305,29,46
New Jersey,1,West Virginia,1252,8828552,1856606,6.14938764527108,53691,5018505,34121,909035,29,47
New Jersey,1,Wisconsin,214,8828552,5705840,15.9836598078328,53691,5018505,41170,3474418,29,48
New Jersey,1,Wyoming,15,8828552,567491,33.0108391808843,53691,5018505,49968,390303,29,49
New Jersey,2,Alabama,779,8845671,4816632,14.237834845523,55582,5053839,35877,2503678,29,1
New Jersey,2,Arizona,1328,8845671,6556344,37.469675195722,55582,5053839,36125,3295537,29,2
New Jersey,2,Arkansas,57,8845671,2952876,18.5473072475645,55582,5053839,36231,1565142,29,3
New Jersey,2,California,4330,8845671,37944551,45.0458544466622,55582,5053839,48819,20666908,29,4
New Jersey,2,Colorado,380,8845671,5193660,30.9097958224168,55582,5053839,45660,3262925,29,5
New Jersey,2,Connecticut,3466,8845671,3595211,2.40994525063097,55582,5053839,64902,2223221,29,6
New Jersey,2,Delaware,1921,8845671,915518,1.46278639122621,55582,5053839,44061,534261,29,7
New Jersey,2,District of Columbia,840,8845671,635737,2.68069305169484,55582,5053839,68310,834413,29,8
New Jersey,2,Florida,10649,8845671,19302016,13.9478454395002,55582,5053839,41106,10249024,29,9
New Jersey,2,Georgia,3002,8845671,9903580,11.5743542953215,55582,5053839,37246,5384572,29,10
New Jersey,2,Idaho,113,8845671,1595910,40.2190103544574,55582,5053839,35177,883148,29,11
New Jersey,2,Illinois,2052,8845671,12883029,14.5381233711682,55582,5053839,46048,7434661,29,12
New Jersey,2,Indiana,1039,8845671,6538989,11.6181670409346,55582,5053839,39326,3642334,29,13
New Jersey,2,Iowa,357,8845671,3076844,18.9338660420396,55582,5053839,42896,1993430,29,14
New Jersey,2,Kansas,426,8845671,2886024,23.7802523559655,55582,5053839,45108,1841393,29,15
New Jersey,2,Kentucky,631,8845671,4387865,10.9540462233135,55582,5053839,35741,2389363,29,16
New Jersey,2,Louisiana,339,8845671,4602067,19.5827913518295,55582,5053839,40545,2601174,29,17
New Jersey,2,Maine,430,8845671,1328094,7.51523093540266,55582,5053839,40276,796903,29,18
New Jersey,2,Maryland,3474,8845671,5888375,2.40402995875142,55582,5053839,53534,3438880,29,19
New Jersey,2,Massachusetts,4907,8845671,6664269,3.51944469264218,55582,5053839,57322,4253327,29,20
New Jersey,2,Michigan,324,8845671,9898289,10.4933306283908,55582,5053839,39054,5234473,29,21
New Jersey,2,Minnesota,570,8845671,5377500,20.5829769798559,55582,5053839,47851,3505578,29,22
New Jersey,2,Mississippi,106,8845671,2984599,16.7448036109055,55582,5053839,33300,1519719,29,23
New Jersey,2,Missouri,384,8845671,6026027,17.9090225579451,55582,5053839,40120,3528129,29,24
New Jersey,2,Montana,67,8845671,1004168,35.6484806466269,55582,5053839,40303,633135,29,25
New Jersey,2,Nebraska,35,8845671,1853691,25.1858398866439,55582,5053839,46552,1251258,29,26
New Jersey,2,Nevada,908,8845671,2744670,42.00260185796,55582,5053839,39650,1519198,29,27
New Jersey,2,New Hampshire,126,8845671,1324677,4.66521973636439,55582,5053839,50978,824361,29,28
New Jersey,2,New Mexico,45,8845671,2087715,31.9713113549949,55582,5053839,35723,1067211,29,30
New Jersey,2,New York,40495,8845671,19574362,2.88531914481952,55582,5053839,53982,11432840,29,31
New Jersey,2,North Carolina,3236,8845671,9751810,6.61979324510695,55582,5053839,38959,5356443,29,32
New Jersey,2,North Dakota,55,8845671,702227,26.8107344798487,55582,5053839,55338,567388,29,33
New Jersey,2,Ohio,1452,8845671,11550971,8.12998575245304,55582,5053839,40625,6605931,29,34
New Jersey,2,Oklahoma,1540,8845671,3819320,23.3061686679127,55582,5053839,41461,2211773,29,35
New Jersey,2,Oregon,760,8845671,3900102,46.0476849193374,55582,5053839,39591,2219899,29,36
New Jersey,2,Pennsylvania,23597,8845671,12769123,3.21362451920435,55582,5053839,46011,7284519,29,37
New Jersey,2,Rhode Island,429,8845671,1054893,3.42302846394961,55582,5053839,46270,592978,29,38
New Jersey,2,South Carolina,2372,8845671,4719027,8.8472433800868,55582,5053839,35558,2453282,29,39
New Jersey,2,South Dakota,581,8845671,833859,25.9208008374995,55582,5053839,45163,574966,29,40
New Jersey,2,Tennessee,1400,8845671,6455752,12.4632022880566,55582,5053839,39285,3635195,29,41
New Jersey,2,Texas,2509,8845671,26084120,26.1789862456626,55582,5053839,43407,15095912,29,42
New Jersey,2,Utah,425,8845671,2854146,37.0274429094248,55582,5053839,36130,1706060,29,43
New Jersey,2,Vermont,35,8845671,626361,4.37383265995423,55582,5053839,45334,421809,29,44
New Jersey,2,Virginia,5024,8845671,8187456,4.9966365627338,55582,5053839,49571,4856886,29,45
New Jersey,2,Washington,1847,8845671,6898599,46.3312225026336,55582,5053839,47728,3909210,29,46
New Jersey,2,West Virginia,297,8845671,1857446,6.14938764527108,55582,5053839,35105,918927,29,47
New Jersey,2,Wisconsin,680,8845671,5720825,15.9836598078328,55582,5053839,43027,3499405,29,48
New Jersey,2,Wyoming,23,8845671,576656,33.0108391808843,55582,5053839,53491,396704,29,49
New Jersey,3,Alabama,853,8857821,4831586,14.237834845523,56048,5132846,36099,2523338,29,1
New Jersey,3,Arizona,979,8857821,6634690,37.469675195722,56048,5132846,36604,3371219,29,2
New Jersey,3,Arkansas,139,8857821,2960459,18.5473072475645,56048,5132846,36224,1569249,29,3
New Jersey,3,California,6640,8857821,38253768,45.0458544466622,56048,5132846,49312,21319995,29,4
New Jersey,3,Colorado,1338,8857821,5270774,30.9097958224168,56048,5132846,47295,3356175,29,5
New Jersey,3,Connecticut,2042,8857821,3595792,2.40994525063097,56048,5132846,63539,2246561,29,6
New Jersey,3,Delaware,2265,8857821,924062,1.46278639122621,56048,5132846,44315,544797,29,7
New Jersey,3,District of Columbia,923,8857821,651559,2.68069305169484,56048,5132846,67821,848226,29,8
New Jersey,3,Florida,12460,8857821,19551678,13.9478454395002,56048,5132846,40683,10539255,29,9
New Jersey,3,Georgia,2989,8857821,9975592,11.5743542953215,56048,5132846,37541,5496783,29,10
New Jersey,3,Idaho,0,8857821,1612053,40.2190103544574,56048,5132846,36189,902866,29,11
New Jersey,3,Illinois,1639,8857821,12895778,14.5381233711682,56048,5132846,47122,7503158,29,12
New Jersey,3,Indiana,751,8857821,6570575,11.6181670409346,56048,5132846,39635,3684125,29,13
New Jersey,3,Iowa,71,8857821,3093935,18.9338660420396,56048,5132846,43460,2019480,29,14
New Jersey,3,Kansas,227,8857821,2894306,23.7802523559655,56048,5132846,45945,1869054,29,15
New Jersey,3,Kentucky,618,8857821,4406906,10.9540462233135,56048,5132846,35902,2407562,29,16
New Jersey,3,Louisiana,589,8857821,4626040,19.5827913518295,56048,5132846,40898,2641657,29,17
New Jersey,3,Maine,469,8857821,1328543,7.51523093540266,56048,5132846,40154,803641,29,18
New Jersey,3,Maryland,3249,8857821,5925197,2.40402995875142,56048,5132846,53039,3493921,29,19
New Jersey,3,Massachusetts,3858,8857821,6715158,3.51944469264218,56048,5132846,57362,4353568,29,20
New Jersey,3,Michigan,2363,8857821,9914802,10.4933306283908,56048,5132846,39355,5323762,29,21
New Jersey,3,Minnesota,697,8857821,5414722,20.5829769798559,56048,5132846,47932,3556487,29,22
New Jersey,3,Mississippi,108,8857821,2989839,16.7448036109055,56048,5132846,33840,1532583,29,23
New Jersey,3,Missouri,1068,8857821,6042989,17.9090225579451,56048,5132846,40308,3565922,29,24
New Jersey,3,Montana,81,8857821,1014158,35.6484806466269,56048,5132846,40152,641917,29,25
New Jersey,3,Nebraska,328,8857821,1865813,25.1858398866439,56048,5132846,46582,1266477,29,26
New Jersey,3,Nevada,951,8857821,2776956,42.00260185796,56048,5132846,39271,1561388,29,27
New Jersey,3,New Hampshire,848,8857821,1327272,4.66521973636439,56048,5132846,50721,835032,29,28
New Jersey,3,New Mexico,103,8857821,2092833,31.9713113549949,56048,5132846,35090,1075465,29,30
New Jersey,3,New York,48078,8857821,19626488,2.88531914481952,56048,5132846,54496,11619137,29,31
New Jersey,3,North Carolina,3102,8857821,9846717,6.61979324510695,56048,5132846,38188,5437125,29,32
New Jersey,3,North Dakota,0,8857821,723149,26.8107344798487,56048,5132846,53738,587398,29,33
New Jersey,3,Ohio,1114,8857821,11579692,8.12998575245304,56048,5132846,41087,6680769,29,34
New Jersey,3,Oklahoma,134,8857821,3853891,23.3061686679127,56048,5132846,43090,2248291,29,35
New Jersey,3,Oregon,861,8857821,3924110,46.0476849193374,56048,5132846,40003,2259714,29,36
New Jersey,3,Pennsylvania,19547,8857821,12779538,3.21362451920435,56048,5132846,46400,7350854,29,37
New Jersey,3,Rhode Island,356,8857821,1055560,3.42302846394961,56048,5132846,46205,602429,29,38
New Jersey,3,South Carolina,968,8857821,4766469,8.8472433800868,56048,5132846,35713,2500792,29,39
New Jersey,3,South Dakota,22,8857821,842751,25.9208008374995,56048,5132846,45219,581384,29,40
New Jersey,3,Tennessee,1187,8857821,6496943,12.4632022880566,56048,5132846,39406,3688630,29,41
New Jersey,3,Texas,4302,8857821,26479646,26.1789862456626,56048,5132846,43797,15529989,29,42
New Jersey,3,Utah,370,8857821,2898773,37.0274429094248,56048,5132846,36715,1753371,29,43
New Jersey,3,Vermont,871,8857821,626603,4.37383265995423,56048,5132846,45912,425029,29,44
New Jersey,3,Virginia,4877,8857821,8255861,4.9966365627338,56048,5132846,48838,4898765,29,45
New Jersey,3,Washington,801,8857821,6966252,46.3312225026336,56048,5132846,48280,3991724,29,46
New Jersey,3,West Virginia,461,8857821,1854768,6.14938764527108,56048,5132846,34929,913619,29,47
New Jersey,3,Wisconsin,115,8857821,5738012,15.9836598078328,56048,5132846,43176,3539937,29,48
New Jersey,3,Wyoming,0,8857821,582620,33.0108391808843,56048,5132846,52847,400402,29,49
New Jersey,4,Alabama,216,8867277,4843737,14.237834845523,58651,5206784,37256,2551872,29,1
New Jersey,4,Arizona,1074,8867277,6732873,37.469675195722,58651,5206784,38232,3448173,29,2
New Jersey,4,Arkansas,422,8867277,2968759,18.5473072475645,58651,5206784,38247,1587414,29,3
New Jersey,4,California,5961,8867277,38586706,45.0458544466622,58651,5206784,52376,21997098,29,4
New Jersey,4,Colorado,1070,8867277,5352637,30.9097958224168,58651,5206784,50687,3467519,29,5
New Jersey,4,Connecticut,2269,8867277,3595697,2.40994525063097,58651,5206784,66469,2266029,29,6
New Jersey,4,Delaware,1777,8867277,933131,1.46278639122621,58651,5206784,45962,556517,29,7
New Jersey,4,District of Columbia,965,8867277,663603,2.68069305169484,58651,5206784,71217,860669,29,8
New Jersey,4,Florida,10532,8867277,19853880,13.9478454395002,58651,5206784,43123,10937166,29,9
New Jersey,4,Georgia,3884,8867277,10071204,11.5743542953215,58651,5206784,39786,5670735,29,10
New Jersey,4,Idaho,0,8867277,1632248,40.2190103544574,58651,5206784,37879,925519,29,11
New Jersey,4,Illinois,2167,8867277,12885092,14.5381233711682,58651,5206784,49459,7613484,29,12
New Jersey,4,Indiana,795,8867277,6596019,11.6181670409346,58651,5206784,41083,3740428,29,13
New Jersey,4,Iowa,12,8867277,3110643,18.9338660420396,58651,5206784,44783,2038926,29,14
New Jersey,4,Kansas,502,8867277,2901861,23.7802523559655,58651,5206784,46858,1895859,29,15
New Jersey,4,Kentucky,503,8867277,4416992,10.9540462233135,58651,5206784,37563,2440072,29,16
New Jersey,4,Louisiana,894,8867277,4645938,19.5827913518295,58651,5206784,42668,2684755,29,17
New Jersey,4,Maine,133,8867277,1331217,7.51523093540266,58651,5206784,41804,810868,29,18
New Jersey,4,Maryland,3388,8867277,5960064,2.40402995875142,58651,5206784,54670,3537654,29,19
New Jersey,4,Massachusetts,2956,8867277,6764864,3.51944469264218,58651,5206784,59943,4447626,29,20
New Jersey,4,Michigan,1442,8867277,9932033,10.4933306283908,58651,5206784,41141,5412041,29,21
New Jersey,4,Minnesota,1277,8867277,5452665,20.5829769798559,58651,5206784,50243,3603717,29,22
New Jersey,4,Mississippi,394,8867277,2991892,16.7448036109055,58651,5206784,34530,1556753,29,23
New Jersey,4,Missouri,179,8867277,6059130,17.9090225579451,58651,5206784,41755,3596751,29,24
New Jersey,4,Montana,327,8867277,1022657,35.6484806466269,58651,5206784,41869,648873,29,25
New Jersey,4,Nebraska,44,8867277,1879955,25.1858398866439,58651,5206784,48937,1282745,29,26
New Jersey,4,Nevada,226,8867277,2818935,42.00260185796,58651,5206784,41486,1608494,29,27
New Jersey,4,New Hampshire,370,8867277,1334257,4.66521973636439,58651,5206784,52632,844499,29,28
New Jersey,4,New Mexico,652,8867277,2090236,31.9713113549949,58651,5206784,37196,1083772,29,30
New Jersey,4,New York,44690,8867277,19653431,2.88531914481952,58651,5206784,56751,11865518,29,31
New Jersey,4,North Carolina,4386,8867277,9937295,6.61979324510695,58651,5206784,40051,5568662,29,32
New Jersey,4,North Dakota,131,8867277,738736,26.8107344798487,58651,5206784,56212,606989,29,33
New Jersey,4,Ohio,1520,8867277,11606573,8.12998575245304,58651,5206784,42740,6771468,29,34
New Jersey,4,Oklahoma,72,8867277,3879187,23.3061686679127,58651,5206784,45531,2272885,29,35
New Jersey,4,Oregon,430,8867277,3965447,46.0476849193374,58651,5206784,42469,2323122,29,36
New Jersey,4,Pennsylvania,18958,8867277,12792392,3.21362451920435,58651,5206784,48418,7434313,29,37
New Jersey,4,Rhode Island,913,8867277,1056511,3.42302846394961,58651,5206784,48143,613133,29,38
New Jersey,4,South Carolina,873,8867277,4826858,8.8472433800868,58651,5206784,37599,2564448,29,39
New Jersey,4,South Dakota,0,8867277,849670,25.9208008374995,58651,5206784,46927,589296,29,40
New Jersey,4,Tennessee,1684,8867277,6544617,12.4632022880566,58651,5206784,40778,3772332,29,41
New Jersey,4,Texas,2885,8867277,26963092,26.1789862456626,58651,5206784,46312,16000512,29,42
New Jersey,4,Utah,113,8867277,2938327,37.0274429094248,58651,5206784,38505,1803953,29,43
New Jersey,4,Vermont,290,8867277,625693,4.37383265995423,58651,5206784,47766,428938,29,44
New Jersey,4,Virginia,4814,8867277,8315430,4.9966365627338,58651,5206784,50734,4953354,29,45
New Jersey,4,Washington,645,8867277,7057531,46.3312225026336,58651,5206784,51481,4094309,29,46
New Jersey,4,West Virginia,385,8867277,1850569,6.14938764527108,58651,5206784,36131,911516,29,47
New Jersey,4,Wisconsin,1082,8867277,5753199,15.9836598078328,58651,5206784,44930,3585838,29,48
New Jersey,4,Wyoming,0,8867277,583159,33.0108391808843,58651,5206784,56649,406343,29,49
New Jersey,5,Alabama,250,8870312,4854803,14.237834845523,61136,5303122,38871,2587451,29,1
New Jersey,5,Arizona,1521,8870312,6832810,37.469675195722,61136,5303122,39699,3547627,29,2
New Jersey,5,Arkansas,243,8870312,2979732,18.5473072475645,61136,5303122,39491,1610805,29,3
New Jersey,5,California,5447,8870312,38904296,45.0458544466622,61136,5303122,55853,22687196,29,4
New Jersey,5,Colorado,768,8870312,5454328,30.9097958224168,61136,5303122,52219,3574243,29,5
New Jersey,5,Connecticut,2781,8870312,3588561,2.40994525063097,61136,5303122,68340,2288113,29,6
New Jersey,5,Delaware,1142,8870312,942065,1.46278639122621,61136,5303122,47976,568952,29,7
New Jersey,5,District of Columbia,845,8870312,677014,2.68069305169484,61136,5303122,75277,873232,29,8
New Jersey,5,Florida,9284,8870312,20219111,13.9478454395002,61136,5303122,45251,11367160,29,9
New Jersey,5,Georgia,3630,8870312,10183353,11.5743542953215,61136,5303122,41784,5832585,29,10
New Jersey,5,Idaho,0,8870312,1652495,40.2190103544574,61136,5303122,39748,949506,29,11
New Jersey,5,Illinois,2438,8870312,12859585,14.5381233711682,61136,5303122,51751,7748868,29,12
New Jersey,5,Indiana,1693,8870312,6611442,11.6181670409346,61136,5303122,42630,3796419,29,13
New Jersey,5,Iowa,77,8870312,3122541,18.9338660420396,61136,5303122,46274,2059837,29,14
New Jersey,5,Kansas,275,8870312,2910717,23.7802523559655,61136,5303122,47315,1910954,29,15
New Jersey,5,Kentucky,205,8870312,4429126,10.9540462233135,61136,5303122,39172,2473915,29,16
New Jersey,5,Louisiana,1933,8870312,4666998,19.5827913518295,61136,5303122,42878,2696590,29,17
New Jersey,5,Maine,306,8870312,1329098,7.51523093540266,61136,5303122,43595,816552,29,18
New Jersey,5,Maryland,3215,8870312,5988528,2.40402995875142,61136,5303122,57007,3602936,29,19
