GeoName,Year,variable,value,pop_i,pop_j,euc_dist,In_Mig,per_cap_per_inc,Tot_emp,Out_Mig,Net_Mig,per_cap_per_inc_j,Tot_emp_j
New York,2019,Oregon,2091,19463131,4216116,45.0609367465893,252909,71682,12873579,437439,-184530,53212,2619624
New York,2019,Pennsylvania,22641,19463131,12798883,3.08975553700157,252909,71682,12873579,437439,-184530,58046,7873779
New York,2019,Rhode Island,1623,19463131,1058158,4.11047152382764,252909,71682,12873579,437439,-184530,56426,656527
New York,2019,South Carolina,3169,19463131,5157702,10.5213628966145,252909,71682,12873579,437439,-184530,45359,2901536
New York,2019,South Dakota,68,19463131,887127,24.7701779682801,252909,71682,12873579,437439,-184530,53812,617232
New York,2019,Tennessee,5513,19463131,6830325,12.9567990907122,252909,71682,12873579,437439,-184530,48676,4205777
New York,2019,Texas,13033,19463131,28986794,26.4564196762681,252909,71682,12873579,437439,-184530,52829,18024338
New York,2019,Utah,1185,19463131,3203383,36.3535120251121,252909,71682,12873579,437439,-184530,48978,2127017
New York,2019,Vermont,3084,19463131,624046,3.05972287504242,252909,71682,12873579,437439,-184530,55288,441120
New York,2019,Virginia,12180,19463131,8556642,6.39530936661852,252909,71682,12873579,437439,-184530,59509,5407314
New York,2019,Washington,2697,19463131,7614024,45.1433308734996,252909,71682,12873579,437439,-184530,64766,4647252
New York,2019,West Virginia,530,19463131,1795263,6.67776158299084,252909,71682,12873579,437439,-184530,42242,895190
New York,2019,Wisconsin,1450,19463131,5824581,14.6054430915317,252909,71682,12873579,437439,-184530,53207,3753460
New York,2019,Wyoming,72,19463131,580116,32.0460657325516,252909,71682,12873579,437439,-184530,62044,412765
North Carolina,2011,Alabama,5420,9658913,4799642,7.94015585266918,259494,36759,5292814,222370,37124,34991,2497933
North Carolina,2011,Arizona,4286,9658913,6473416,32.3085138747486,259494,36759,5292814,222370,37124,34968,3239045
North Carolina,2011,Arkansas,327,9658913,2941038,13.0750067394606,259494,36759,5292814,222370,37124,33856,1561948
North Carolina,2011,California,15373,9658913,37636311,40.2675400676801,259494,36759,5292814,222370,37124,46177,19986021
North Carolina,2011,Colorado,3919,9658913,5121900,26.3950380068045,259494,36759,5292814,222370,37124,43568,3204078
North Carolina,2011,Connecticut,1975,9658913,3588632,9.01273868925747,259494,36759,5292814,222370,37124,63793,2206269
North Carolina,2011,Delaware,954,9658913,907590,5.18802700971378,259494,36759,5292814,222370,37124,43881,530400
North Carolina,2011,District of Columbia,1135,9658913,620290,4.11020280057402,259494,36759,5292814,222370,37124,67366,826761
North Carolina,2011,Florida,28044,9658913,19055607,7.56699477498393,259494,36759,5292814,222370,37124,40126,10036634
North Carolina,2011,Georgia,16192,9658913,9803630,4.99041369168223,259494,36759,5292814,222370,37124,36572,5325616
North Carolina,2011,Idaho,675,9658913,1584272,36.3716859107131,259494,36759,5292814,222370,37124,33506,878541
North Carolina,2011,Illinois,5971,9658913,12867783,10.8099811999131,259494,36759,5292814,222370,37124,44139,7376100
North Carolina,2011,Indiana,3228,9658913,6517250,8.16149130971877,259494,36759,5292814,222370,37124,37646,3590196
North Carolina,2011,Iowa,654,9658913,3066772,15.5578507203567,259494,36759,5292814,222370,37124,40942,1975960
North Carolina,2011,Kansas,4995,9658913,2869677,19.226648920695,259494,36759,5292814,222370,37124,42709,1819044
North Carolina,2011,Kentucky,1637,9658913,4370817,6.23219406772117,259494,36759,5292814,222370,37124,34616,2368202
North Carolina,2011,Louisiana,2936,9658913,4576244,13.381533162896,259494,36759,5292814,222370,37124,38701,2564944
North Carolina,2011,Maine,824,9658913,1328473,14.1346839875438,259494,36759,5292814,222370,37124,39462,794389
North Carolina,2011,Maryland,10485,9658913,5840241,4.36119919924774,259494,36759,5292814,222370,37124,52426,3394831
North Carolina,2011,Massachusetts,9053,9658913,6614218,10.1160775647045,259494,36759,5292814,222370,37124,55296,4175311
North Carolina,2011,Michigan,7530,9658913,9883053,9.51504002251392,259494,36759,5292814,222370,37124,37506,5165348
North Carolina,2011,Minnesota,1294,9658913,5346620,18.4108952917746,259494,36759,5292814,222370,37124,45345,3469201
North Carolina,2011,Mississippi,1273,9658913,2979147,10.6572607179379,259494,36759,5292814,222370,37124,32155,1509941
North Carolina,2011,Missouri,2638,9658913,6011182,13.3986349737067,259494,36759,5292814,222370,37124,38334,3506571
North Carolina,2011,Montana,563,9658913,997518,32.3731922490918,259494,36759,5292814,222370,37124,38172,623175
North Carolina,2011,Nebraska,1056,9658913,1840914,21.289309965175,259494,36759,5292814,222370,37124,45420,1232457
North Carolina,2011,Nevada,1048,9658913,2713114,37.469779685228,259494,36759,5292814,222370,37124,38546,1501839
North Carolina,2011,New Hampshire,2078,9658913,1320444,11.2779926739064,259494,36759,5292814,222370,37124,48915,818789
North Carolina,2011,New Jersey,10374,9658913,8828552,6.61979324510695,259494,36759,5292814,222370,37124,53691,5018505
North Carolina,2011,New Mexico,1737,9658913,2080707,26.7518208432524,259494,36759,5292814,222370,37124,34998,1064267
North Carolina,2011,New York,18321,9658913,19499921,8.35406592833673,259494,36759,5292814,222370,37124,51494,11294064
North Carolina,2011,North Dakota,189,9658913,685526,24.2170297907062,259494,36759,5292814,222370,37124,47966,529779
North Carolina,2011,Ohio,10187,9658913,11545735,5.84636065408865,259494,36759,5292814,222370,37124,39063,6521658
North Carolina,2011,Oklahoma,1390,9658913,3788824,18.1282821079816,259494,36759,5292814,222370,37124,39033,2158874
North Carolina,2011,Oregon,1175,9658913,3872672,42.022253243493,259494,36759,5292814,222370,37124,37812,2201553
North Carolina,2011,Pennsylvania,9450,9658913,12747052,5.56092022891385,259494,36759,5292814,222370,37124,44201,7217098
North Carolina,2011,Rhode Island,444,9658913,1053829,9.9275157851697,259494,36759,5292814,222370,37124,44663,591692
North Carolina,2011,South Carolina,20427,9658913,4672655,2.22919226270821,259494,36759,5292814,222370,37124,34068,2427409
North Carolina,2011,South Dakota,565,9658913,823740,22.6681096894487,259494,36759,5292814,222370,37124,44604,566480
North Carolina,2011,Tennessee,6057,9658913,6400298,6.96981756471977,259494,36759,5292814,222370,37124,37610,3589041
North Carolina,2011,Texas,6621,9658913,25645504,20.3803655992403,259494,36759,5292814,222370,37124,41245,14681432
North Carolina,2011,Utah,961,9658913,2814797,32.5187939168497,259494,36759,5292814,222370,37124,34193,1664426
North Carolina,2011,Vermont,212,9658913,627197,10.8597798400823,259494,36759,5292814,222370,37124,43774,416949
North Carolina,2011,Virginia,27302,9658913,8102437,2.03237521486454,259494,36759,5292814,222370,37124,47764,4802678
North Carolina,2011,Washington,3295,9658913,6827479,42.7218968352626,259494,36759,5292814,222370,37124,44670,3814305
North Carolina,2011,West Virginia,2780,9658913,1856606,3.33678282097388,259494,36759,5292814,222370,37124,34121,909035
North Carolina,2011,Wisconsin,2291,9658913,5705840,13.989692003527,259494,36759,5292814,222370,37124,41170,3474418
North Carolina,2011,Wyoming,153,9658913,567491,29.1416290948022,259494,36759,5292814,222370,37124,49968,390303
North Carolina,2012,Alabama,4329,9751810,4816632,7.94015585266918,270125,38959,5356443,235502,34623,35877,2503678
North Carolina,2012,Arizona,3493,9751810,6556344,32.3085138747486,270125,38959,5356443,235502,34623,36125,3295537
North Carolina,2012,Arkansas,861,9751810,2952876,13.0750067394606,270125,38959,5356443,235502,34623,36231,1565142
North Carolina,2012,California,13883,9751810,37944551,40.2675400676801,270125,38959,5356443,235502,34623,48819,20666908
North Carolina,2012,Colorado,4790,9751810,5193660,26.3950380068045,270125,38959,5356443,235502,34623,45660,3262925
North Carolina,2012,Connecticut,4914,9751810,3595211,9.01273868925747,270125,38959,5356443,235502,34623,64902,2223221
North Carolina,2012,Delaware,2180,9751810,915518,5.18802700971378,270125,38959,5356443,235502,34623,44061,534261
North Carolina,2012,District of Columbia,1801,9751810,635737,4.11020280057402,270125,38959,5356443,235502,34623,68310,834413
North Carolina,2012,Florida,26365,9751810,19302016,7.56699477498393,270125,38959,5356443,235502,34623,41106,10249024
North Carolina,2012,Georgia,16823,9751810,9903580,4.99041369168223,270125,38959,5356443,235502,34623,37246,5384572
North Carolina,2012,Idaho,334,9751810,1595910,36.3716859107131,270125,38959,5356443,235502,34623,35177,883148
North Carolina,2012,Illinois,6378,9751810,12883029,10.8099811999131,270125,38959,5356443,235502,34623,46048,7434661
North Carolina,2012,Indiana,4532,9751810,6538989,8.16149130971877,270125,38959,5356443,235502,34623,39326,3642334
North Carolina,2012,Iowa,775,9751810,3076844,15.5578507203567,270125,38959,5356443,235502,34623,42896,1993430
North Carolina,2012,Kansas,1595,9751810,2886024,19.226648920695,270125,38959,5356443,235502,34623,45108,1841393
North Carolina,2012,Kentucky,1531,9751810,4387865,6.23219406772117,270125,38959,5356443,235502,34623,35741,2389363
North Carolina,2012,Louisiana,919,9751810,4602067,13.381533162896,270125,38959,5356443,235502,34623,40545,2601174
North Carolina,2012,Maine,1259,9751810,1328094,14.1346839875438,270125,38959,5356443,235502,34623,40276,796903
North Carolina,2012,Maryland,9005,9751810,5888375,4.36119919924774,270125,38959,5356443,235502,34623,53534,3438880
North Carolina,2012,Massachusetts,3710,9751810,6664269,10.1160775647045,270125,38959,5356443,235502,34623,57322,4253327
North Carolina,2012,Michigan,6161,9751810,9898289,9.51504002251392,270125,38959,5356443,235502,34623,39054,5234473
North Carolina,2012,Minnesota,1523,9751810,5377500,18.4108952917746,270125,38959,5356443,235502,34623,47851,3505578
North Carolina,2012,Mississippi,2377,9751810,2984599,10.6572607179379,270125,38959,5356443,235502,34623,33300,1519719
North Carolina,2012,Missouri,2623,9751810,6026027,13.3986349737067,270125,38959,5356443,235502,34623,40120,3528129
North Carolina,2012,Montana,244,9751810,1004168,32.3731922490918,270125,38959,5356443,235502,34623,40303,633135
North Carolina,2012,Nebraska,628,9751810,1853691,21.289309965175,270125,38959,5356443,235502,34623,46552,1251258
North Carolina,2012,Nevada,1627,9751810,2744670,37.469779685228,270125,38959,5356443,235502,34623,39650,1519198
North Carolina,2012,New Hampshire,754,9751810,1324677,11.2779926739064,270125,38959,5356443,235502,34623,50978,824361
North Carolina,2012,New Jersey,11468,9751810,8845671,6.61979324510695,270125,38959,5356443,235502,34623,55582,5053839
North Carolina,2012,New Mexico,1138,9751810,2087715,26.7518208432524,270125,38959,5356443,235502,34623,35723,1067211
North Carolina,2012,New York,19891,9751810,19574362,8.35406592833673,270125,38959,5356443,235502,34623,53982,11432840
North Carolina,2012,North Dakota,206,9751810,702227,24.2170297907062,270125,38959,5356443,235502,34623,55338,567388
North Carolina,2012,Ohio,9337,9751810,11550971,5.84636065408865,270125,38959,5356443,235502,34623,40625,6605931
North Carolina,2012,Oklahoma,1263,9751810,3819320,18.1282821079816,270125,38959,5356443,235502,34623,41461,2211773
North Carolina,2012,Oregon,1333,9751810,3900102,42.022253243493,270125,38959,5356443,235502,34623,39591,2219899
North Carolina,2012,Pennsylvania,12179,9751810,12769123,5.56092022891385,270125,38959,5356443,235502,34623,46011,7284519
North Carolina,2012,Rhode Island,290,9751810,1054893,9.9275157851697,270125,38959,5356443,235502,34623,46270,592978
North Carolina,2012,South Carolina,25532,9751810,4719027,2.22919226270821,270125,38959,5356443,235502,34623,35558,2453282
North Carolina,2012,South Dakota,351,9751810,833859,22.6681096894487,270125,38959,5356443,235502,34623,45163,574966
North Carolina,2012,Tennessee,9230,9751810,6455752,6.96981756471977,270125,38959,5356443,235502,34623,39285,3635195
North Carolina,2012,Texas,12638,9751810,26084120,20.3803655992403,270125,38959,5356443,235502,34623,43407,15095912
North Carolina,2012,Utah,1189,9751810,2854146,32.5187939168497,270125,38959,5356443,235502,34623,36130,1706060
North Carolina,2012,Vermont,445,9751810,626361,10.8597798400823,270125,38959,5356443,235502,34623,45334,421809
North Carolina,2012,Virginia,26759,9751810,8187456,2.03237521486454,270125,38959,5356443,235502,34623,49571,4856886
North Carolina,2012,Washington,5915,9751810,6898599,42.7218968352626,270125,38959,5356443,235502,34623,47728,3909210
North Carolina,2012,West Virginia,2677,9751810,1857446,3.33678282097388,270125,38959,5356443,235502,34623,35105,918927
North Carolina,2012,Wisconsin,2266,9751810,5720825,13.989692003527,270125,38959,5356443,235502,34623,43027,3499405
North Carolina,2012,Wyoming,604,9751810,576656,29.1416290948022,270125,38959,5356443,235502,34623,53491,396704
North Carolina,2013,Alabama,3268,9846717,4831586,7.94015585266918,270707,38188,5437125,242342,28365,36099,2523338
North Carolina,2013,Arizona,4437,9846717,6634690,32.3085138747486,270707,38188,5437125,242342,28365,36604,3371219
North Carolina,2013,Arkansas,1350,9846717,2960459,13.0750067394606,270707,38188,5437125,242342,28365,36224,1569249
North Carolina,2013,California,14315,9846717,38253768,40.2675400676801,270707,38188,5437125,242342,28365,49312,21319995
North Carolina,2013,Colorado,4554,9846717,5270774,26.3950380068045,270707,38188,5437125,242342,28365,47295,3356175
North Carolina,2013,Connecticut,3918,9846717,3595792,9.01273868925747,270707,38188,5437125,242342,28365,63539,2246561
North Carolina,2013,Delaware,1111,9846717,924062,5.18802700971378,270707,38188,5437125,242342,28365,44315,544797
North Carolina,2013,District of Columbia,2032,9846717,651559,4.11020280057402,270707,38188,5437125,242342,28365,67821,848226
North Carolina,2013,Florida,24551,9846717,19551678,7.56699477498393,270707,38188,5437125,242342,28365,40683,10539255
North Carolina,2013,Georgia,20440,9846717,9975592,4.99041369168223,270707,38188,5437125,242342,28365,37541,5496783
North Carolina,2013,Idaho,750,9846717,1612053,36.3716859107131,270707,38188,5437125,242342,28365,36189,902866
North Carolina,2013,Illinois,6500,9846717,12895778,10.8099811999131,270707,38188,5437125,242342,28365,47122,7503158
North Carolina,2013,Indiana,1888,9846717,6570575,8.16149130971877,270707,38188,5437125,242342,28365,39635,3684125
North Carolina,2013,Iowa,1380,9846717,3093935,15.5578507203567,270707,38188,5437125,242342,28365,43460,2019480
North Carolina,2013,Kansas,1237,9846717,2894306,19.226648920695,270707,38188,5437125,242342,28365,45945,1869054
North Carolina,2013,Kentucky,3911,9846717,4406906,6.23219406772117,270707,38188,5437125,242342,28365,35902,2407562
North Carolina,2013,Louisiana,1474,9846717,4626040,13.381533162896,270707,38188,5437125,242342,28365,40898,2641657
North Carolina,2013,Maine,615,9846717,1328543,14.1346839875438,270707,38188,5437125,242342,28365,40154,803641
North Carolina,2013,Maryland,13538,9846717,5925197,4.36119919924774,270707,38188,5437125,242342,28365,53039,3493921
North Carolina,2013,Massachusetts,6177,9846717,6715158,10.1160775647045,270707,38188,5437125,242342,28365,57362,4353568
North Carolina,2013,Michigan,6438,9846717,9914802,9.51504002251392,270707,38188,5437125,242342,28365,39355,5323762
North Carolina,2013,Minnesota,1969,9846717,5414722,18.4108952917746,270707,38188,5437125,242342,28365,47932,3556487
North Carolina,2013,Mississippi,1661,9846717,2989839,10.6572607179379,270707,38188,5437125,242342,28365,33840,1532583
North Carolina,2013,Missouri,1207,9846717,6042989,13.3986349737067,270707,38188,5437125,242342,28365,40308,3565922
North Carolina,2013,Montana,750,9846717,1014158,32.3731922490918,270707,38188,5437125,242342,28365,40152,641917
North Carolina,2013,Nebraska,648,9846717,1865813,21.289309965175,270707,38188,5437125,242342,28365,46582,1266477
North Carolina,2013,Nevada,2165,9846717,2776956,37.469779685228,270707,38188,5437125,242342,28365,39271,1561388
North Carolina,2013,New Hampshire,1923,9846717,1327272,11.2779926739064,270707,38188,5437125,242342,28365,50721,835032
North Carolina,2013,New Jersey,7690,9846717,8857821,6.61979324510695,270707,38188,5437125,242342,28365,56048,5132846
North Carolina,2013,New Mexico,1143,9846717,2092833,26.7518208432524,270707,38188,5437125,242342,28365,35090,1075465
North Carolina,2013,New York,22751,9846717,19626488,8.35406592833673,270707,38188,5437125,242342,28365,54496,11619137
North Carolina,2013,North Dakota,0,9846717,723149,24.2170297907062,270707,38188,5437125,242342,28365,53738,587398
North Carolina,2013,Ohio,8939,9846717,11579692,5.84636065408865,270707,38188,5437125,242342,28365,41087,6680769
North Carolina,2013,Oklahoma,1743,9846717,3853891,18.1282821079816,270707,38188,5437125,242342,28365,43090,2248291
North Carolina,2013,Oregon,1442,9846717,3924110,42.022253243493,270707,38188,5437125,242342,28365,40003,2259714
North Carolina,2013,Pennsylvania,13268,9846717,12779538,5.56092022891385,270707,38188,5437125,242342,28365,46400,7350854
North Carolina,2013,Rhode Island,560,9846717,1055560,9.9275157851697,270707,38188,5437125,242342,28365,46205,602429
North Carolina,2013,South Carolina,22996,9846717,4766469,2.22919226270821,270707,38188,5437125,242342,28365,35713,2500792
North Carolina,2013,South Dakota,0,9846717,842751,22.6681096894487,270707,38188,5437125,242342,28365,45219,581384
North Carolina,2013,Tennessee,7249,9846717,6496943,6.96981756471977,270707,38188,5437125,242342,28365,39406,3688630
North Carolina,2013,Texas,9617,9846717,26479646,20.3803655992403,270707,38188,5437125,242342,28365,43797,15529989
North Carolina,2013,Utah,1084,9846717,2898773,32.5187939168497,270707,38188,5437125,242342,28365,36715,1753371
North Carolina,2013,Vermont,863,9846717,626603,10.8597798400823,270707,38188,5437125,242342,28365,45912,425029
North Carolina,2013,Virginia,30058,9846717,8255861,2.03237521486454,270707,38188,5437125,242342,28365,48838,4898765
North Carolina,2013,Washington,1929,9846717,6966252,42.7218968352626,270707,38188,5437125,242342,28365,48280,3991724
North Carolina,2013,West Virginia,3684,9846717,1854768,3.33678282097388,270707,38188,5437125,242342,28365,34929,913619
North Carolina,2013,Wisconsin,1449,9846717,5738012,13.989692003527,270707,38188,5437125,242342,28365,43176,3539937
North Carolina,2013,Wyoming,35,9846717,582620,29.1416290948022,270707,38188,5437125,242342,28365,52847,400402
North Carolina,2014,Alabama,4264,9937295,4843737,7.94015585266918,281520,40051,5568662,246813,34707,37256,2551872
North Carolina,2014,Arizona,2246,9937295,6732873,32.3085138747486,281520,40051,5568662,246813,34707,38232,3448173
North Carolina,2014,Arkansas,571,9937295,2968759,13.0750067394606,281520,40051,5568662,246813,34707,38247,1587414
North Carolina,2014,California,16448,9937295,38586706,40.2675400676801,281520,40051,5568662,246813,34707,52376,21997098
North Carolina,2014,Colorado,5108,9937295,5352637,26.3950380068045,281520,40051,5568662,246813,34707,50687,3467519
North Carolina,2014,Connecticut,4754,9937295,3595697,9.01273868925747,281520,40051,5568662,246813,34707,66469,2266029
North Carolina,2014,Delaware,812,9937295,933131,5.18802700971378,281520,40051,5568662,246813,34707,45962,556517
North Carolina,2014,District of Columbia,1724,9937295,663603,4.11020280057402,281520,40051,5568662,246813,34707,71217,860669
North Carolina,2014,Florida,25532,9937295,19853880,7.56699477498393,281520,40051,5568662,246813,34707,43123,10937166
North Carolina,2014,Georgia,15696,9937295,10071204,4.99041369168223,281520,40051,5568662,246813,34707,39786,5670735
North Carolina,2014,Idaho,293,9937295,1632248,36.3716859107131,281520,40051,5568662,246813,34707,37879,925519
North Carolina,2014,Illinois,7134,9937295,12885092,10.8099811999131,281520,40051,5568662,246813,34707,49459,7613484
North Carolina,2014,Indiana,2349,9937295,6596019,8.16149130971877,281520,40051,5568662,246813,34707,41083,3740428
North Carolina,2014,Iowa,1753,9937295,3110643,15.5578507203567,281520,40051,5568662,246813,34707,44783,2038926
North Carolina,2014,Kansas,2627,9937295,2901861,19.226648920695,281520,40051,5568662,246813,34707,46858,1895859
North Carolina,2014,Kentucky,2872,9937295,4416992,6.23219406772117,281520,40051,5568662,246813,34707,37563,2440072
North Carolina,2014,Louisiana,1195,9937295,4645938,13.381533162896,281520,40051,5568662,246813,34707,42668,2684755
North Carolina,2014,Maine,1715,9937295,1331217,14.1346839875438,281520,40051,5568662,246813,34707,41804,810868
North Carolina,2014,Maryland,8196,9937295,5960064,4.36119919924774,281520,40051,5568662,246813,34707,54670,3537654
North Carolina,2014,Massachusetts,3880,9937295,6764864,10.1160775647045,281520,40051,5568662,246813,34707,59943,4447626
North Carolina,2014,Michigan,6339,9937295,9932033,9.51504002251392,281520,40051,5568662,246813,34707,41141,5412041
North Carolina,2014,Minnesota,2427,9937295,5452665,18.4108952917746,281520,40051,5568662,246813,34707,50243,3603717
North Carolina,2014,Mississippi,1029,9937295,2991892,10.6572607179379,281520,40051,5568662,246813,34707,34530,1556753
North Carolina,2014,Missouri,2572,9937295,6059130,13.3986349737067,281520,40051,5568662,246813,34707,41755,3596751
North Carolina,2014,Montana,207,9937295,1022657,32.3731922490918,281520,40051,5568662,246813,34707,41869,648873
North Carolina,2014,Nebraska,1096,9937295,1879955,21.289309965175,281520,40051,5568662,246813,34707,48937,1282745
North Carolina,2014,Nevada,1870,9937295,2818935,37.469779685228,281520,40051,5568662,246813,34707,41486,1608494
North Carolina,2014,New Hampshire,1202,9937295,1334257,11.2779926739064,281520,40051,5568662,246813,34707,52632,844499
North Carolina,2014,New Jersey,12697,9937295,8867277,6.61979324510695,281520,40051,5568662,246813,34707,58651,5206784
North Carolina,2014,New Mexico,930,9937295,2090236,26.7518208432524,281520,40051,5568662,246813,34707,37196,1083772
North Carolina,2014,New York,26255,9937295,19653431,8.35406592833673,281520,40051,5568662,246813,34707,56751,11865518
North Carolina,2014,North Dakota,501,9937295,738736,24.2170297907062,281520,40051,5568662,246813,34707,56212,606989
North Carolina,2014,Ohio,11082,9937295,11606573,5.84636065408865,281520,40051,5568662,246813,34707,42740,6771468
North Carolina,2014,Oklahoma,685,9937295,3879187,18.1282821079816,281520,40051,5568662,246813,34707,45531,2272885
North Carolina,2014,Oregon,1311,9937295,3965447,42.022253243493,281520,40051,5568662,246813,34707,42469,2323122
North Carolina,2014,Pennsylvania,10594,9937295,12792392,5.56092022891385,281520,40051,5568662,246813,34707,48418,7434313
North Carolina,2014,Rhode Island,1356,9937295,1056511,9.9275157851697,281520,40051,5568662,246813,34707,48143,613133
North Carolina,2014,South Carolina,26379,9937295,4826858,2.22919226270821,281520,40051,5568662,246813,34707,37599,2564448
North Carolina,2014,South Dakota,542,9937295,849670,22.6681096894487,281520,40051,5568662,246813,34707,46927,589296
North Carolina,2014,Tennessee,6397,9937295,6544617,6.96981756471977,281520,40051,5568662,246813,34707,40778,3772332
North Carolina,2014,Texas,15604,9937295,26963092,20.3803655992403,281520,40051,5568662,246813,34707,46312,16000512
North Carolina,2014,Utah,655,9937295,2938327,32.5187939168497,281520,40051,5568662,246813,34707,38505,1803953
North Carolina,2014,Vermont,564,9937295,625693,10.8597798400823,281520,40051,5568662,246813,34707,47766,428938
North Carolina,2014,Virginia,28250,9937295,8315430,2.03237521486454,281520,40051,5568662,246813,34707,50734,4953354
North Carolina,2014,Washington,4435,9937295,7057531,42.7218968352626,281520,40051,5568662,246813,34707,51481,4094309
North Carolina,2014,West Virginia,4987,9937295,1850569,3.33678282097388,281520,40051,5568662,246813,34707,36131,911516
North Carolina,2014,Wisconsin,1710,9937295,5753199,13.989692003527,281520,40051,5568662,246813,34707,44930,3585838
North Carolina,2014,Wyoming,675,9937295,583159,29.1416290948022,281520,40051,5568662,246813,34707,56649,406343
North Carolina,2015,Alabama,3733,10037218,4854803,7.94015585266918,307124,41816,5695035,232642,74482,38871,2587451
North Carolina,2015,Arizona,5963,10037218,6832810,32.3085138747486,307124,41816,5695035,232642,74482,39699,3547627
North Carolina,2015,Arkansas,707,10037218,2979732,13.0750067394606,307124,41816,5695035,232642,74482,39491,1610805
North Carolina,2015,California,16985,10037218,38904296,40.2675400676801,307124,41816,5695035,232642,74482,55853,22687196
North Carolina,2015,Colorado,3634,10037218,5454328,26.3950380068045,307124,41816,5695035,232642,74482,52219,3574243
North Carolina,2015,Connecticut,6709,10037218,3588561,9.01273868925747,307124,41816,5695035,232642,74482,68340,2288113
North Carolina,2015,Delaware,1676,10037218,942065,5.18802700971378,307124,41816,5695035,232642,74482,47976,568952
North Carolina,2015,District of Columbia,3401,10037218,677014,4.11020280057402,307124,41816,5695035,232642,74482,75277,873232
North Carolina,2015,Florida,27771,10037218,20219111,7.56699477498393,307124,41816,5695035,232642,74482,45251,11367160
North Carolina,2015,Georgia,17676,10037218,10183353,4.99041369168223,307124,41816,5695035,232642,74482,41784,5832585
North Carolina,2015,Idaho,729,10037218,1652495,36.3716859107131,307124,41816,5695035,232642,74482,39748,949506
North Carolina,2015,Illinois,8100,10037218,12859585,10.8099811999131,307124,41816,5695035,232642,74482,51751,7748868
North Carolina,2015,Indiana,4903,10037218,6611442,8.16149130971877,307124,41816,5695035,232642,74482,42630,3796419
North Carolina,2015,Iowa,3180,10037218,3122541,15.5578507203567,307124,41816,5695035,232642,74482,46274,2059837
North Carolina,2015,Kansas,2260,10037218,2910717,19.226648920695,307124,41816,5695035,232642,74482,47315,1910954
North Carolina,2015,Kentucky,4702,10037218,4429126,6.23219406772117,307124,41816,5695035,232642,74482,39172,2473915
North Carolina,2015,Louisiana,2632,10037218,4666998,13.381533162896,307124,41816,5695035,232642,74482,42878,2696590
North Carolina,2015,Maine,1904,10037218,1329098,14.1346839875438,307124,41816,5695035,232642,74482,43595,816552
North Carolina,2015,Maryland,11383,10037218,5988528,4.36119919924774,307124,41816,5695035,232642,74482,57007,3602936
North Carolina,2015,Massachusetts,5387,10037218,6797484,10.1160775647045,307124,41816,5695035,232642,74482,63588,4631417
North Carolina,2015,Michigan,6588,10037218,9934483,9.51504002251392,307124,41816,5695035,232642,74482,43465,5501549
North Carolina,2015,Minnesota,2635,10037218,5484002,18.4108952917746,307124,41816,5695035,232642,74482,52336,3662852
North Carolina,2015,Mississippi,721,10037218,2990231,10.6572607179379,307124,41816,5695035,232642,74482,35185,1568218
North Carolina,2015,Missouri,3207,10037218,6075411,13.3986349737067,307124,41816,5695035,232642,74482,43127,3655804
North Carolina,2015,Montana,576,10037218,1031495,32.3731922490918,307124,41816,5695035,232642,74482,43583,660524
North Carolina,2015,Nebraska,1631,10037218,1892059,21.289309965175,307124,41816,5695035,232642,74482,50704,1302833
North Carolina,2015,Nevada,1854,10037218,2868531,37.469779685228,307124,41816,5695035,232642,74482,44290,1664658
North Carolina,2015,New Hampshire,1195,10037218,1337480,11.2779926739064,307124,41816,5695035,232642,74482,54487,860657
North Carolina,2015,New Jersey,13233,10037218,8870312,6.61979324510695,307124,41816,5695035,232642,74482,61136,5303122
North Carolina,2015,New Mexico,1958,10037218,2090071,26.7518208432524,307124,41816,5695035,232642,74482,38306,1092255
North Carolina,2015,New York,23594,10037218,19657321,8.35406592833673,307124,41816,5695035,232642,74482,59235,12099185
North Carolina,2015,North Dakota,1176,10037218,755537,24.2170297907062,307124,41816,5695035,232642,74482,53657,597642
North Carolina,2015,Ohio,7405,10037218,11622315,5.84636065408865,307124,41816,5695035,232642,74482,44386,6862127
North Carolina,2015,Oklahoma,1067,10037218,3910518,18.1282821079816,307124,41816,5695035,232642,74482,44181,2287598
North Carolina,2015,Oregon,733,10037218,4018542,42.022253243493,307124,41816,5695035,232642,74482,45133,2391112
North Carolina,2015,Pennsylvania,12979,10037218,12789838,5.56092022891385,307124,41816,5695035,232642,74482,50387,7510351
North Carolina,2015,Rhode Island,838,10037218,1056886,9.9275157851697,307124,41816,5695035,232642,74482,49901,627028
North Carolina,2015,South Carolina,27321,10037218,4896006,2.22919226270821,307124,41816,5695035,232642,74482,39413,2636738
North Carolina,2015,South Dakota,1730,10037218,854663,22.6681096894487,307124,41816,5695035,232642,74482,48640,592591
North Carolina,2015,Tennessee,7575,10037218,6595354,6.96981756471977,307124,41816,5695035,232642,74482,42599,3859507
North Carolina,2015,Texas,15245,10037218,27468531,20.3803655992403,307124,41816,5695035,232642,74482,46555,16414591
North Carolina,2015,Utah,1278,10037218,2983626,32.5187939168497,307124,41816,5695035,232642,74482,40874,1865926
North Carolina,2015,Vermont,691,10037218,625810,10.8597798400823,307124,41816,5695035,232642,74482,49348,432508
North Carolina,2015,Virginia,31390,10037218,8367303,2.03237521486454,307124,41816,5695035,232642,74482,52707,5060290
